word,times_added,times_removed,net_change,absolute_change
oppression,3,2,1,5
northampton,3,2,1,5
needs,3,3,0,6
behavior,3,3,0,6
1654,3,3,0,6
committee,3,3,0,6
gainesville,3,3,0,6
42,3,3,0,6
greeks,3,4,-1,7
grant,3,3,0,6
equivalent,3,3,0,6
applies,3,2,1,5
prefer,3,3,0,6
concession,3,3,0,6
light,3,3,0,6
formation,3,3,0,6
hispanist,3,2,1,5
argument,3,2,1,5
zones,3,3,0,6
sides,3,3,0,6
preceded,3,2,1,5
inaccurate,3,3,0,6
path,3,2,1,5
series,3,4,-1,7
dependent,3,3,0,6
companies,3,4,-1,7
frances,3,3,0,6
gibraltar,3,3,0,6
spaces,3,3,0,6
samuel,3,3,0,6
low,3,3,0,6
santiago,3,3,0,6
particular,3,4,-1,7
aruba,3,3,0,6
socio,3,3,0,6
rand,3,2,1,5
link,3,3,0,6
flora,3,3,0,6
subaltern,3,3,0,6
1614,3,3,0,6
admiral,3,3,0,6
transported,3,3,0,6
saba,3,3,0,6
liberal,3,3,0,6
govern,3,4,-1,7
composition,3,3,0,6
relationships,3,3,0,6
shumlin,3,2,1,5
migrant,3,3,0,6
region8,3,3,0,6
balboa,3,3,0,6
results,3,3,0,6
region3,3,3,0,6
cosmology,3,3,0,6
advocates,3,3,0,6
launched,3,3,0,6
biggest,3,4,-1,7
planning,3,3,0,6
elements,3,3,0,6
koryak,3,3,0,6
mankato,3,5,-2,8
universalism,3,3,0,6
traditionally,3,3,0,6
goal,3,3,0,6
burned,3,3,0,6
150px,3,0,3,3
benedict,3,2,1,5
commemoration,3,2,1,5
encountered,3,4,-1,7
attempting,3,2,1,5
potato,3,3,0,6
1803,3,3,0,6
cover,3,3,0,6
douglas,3,3,0,6
individualism,3,2,1,5
pop1,3,3,0,6
editor,3,2,1,5
ref11,3,3,0,6
1689,3,3,0,6
tropics,3,4,-1,7
worship,3,4,-1,7
gay,3,3,0,6
counting,3,3,0,6
reliance,3,2,1,5
champion,3,4,-1,7
performance,3,3,0,6
lack,3,2,1,5
portland,3,4,-1,7
actively,3,4,-1,7
reading,3,4,-1,7
52,3,3,0,6
1962,3,3,0,6
bull,3,3,0,6
possibly,3,4,-1,7
visiting,3,3,0,6
gulf,3,2,1,5
occasion,3,2,1,5
cook,3,4,-1,7
espagnols,3,3,0,6
note,3,3,0,6
correct,3,2,1,5
fundamental,3,3,0,6
twice,3,3,0,6
sled,3,3,0,6
1504,3,3,0,6
sovereignty,3,3,0,6
suffering,3,4,-1,7
mainz,3,3,0,6
scottish,3,3,0,6
navajo,3,3,0,6
prohibiting,3,3,0,6
utah,3,2,1,5
inspired,3,4,-1,7
rebellion,3,3,0,6
goods,3,3,0,6
writers,3,3,0,6
bubonic,3,4,-1,7
1952,3,3,0,6
foreigners,3,4,-1,7
newness,3,2,1,5
follows,3,3,0,6
37,3,3,0,6
ref7,3,3,0,6
caption,3,3,0,6
struggles,3,2,1,5
helped,3,3,0,6
1680,3,3,0,6
fatal,3,3,0,6
prisoners,3,3,0,6
antonio,3,3,0,6
kitts,3,3,0,6
spelman,3,4,-1,7
indirectly,3,4,-1,7
victoria,3,3,0,6
johnson,3,3,0,6
renato,3,3,0,6
cartography,3,3,0,6
collected,3,3,0,6
captaincy,3,12,-9,15
domains,3,3,0,6
production,3,3,0,6
proven,3,3,0,6
terra,3,3,0,6
role,3,5,-2,8
examples,3,4,-1,7
ecuadorian,3,3,0,6
taiwan,3,5,-2,8
passage,3,5,-2,8
ref8,3,3,0,6
partial,3,3,0,6
region5,3,3,0,6
hundreds,3,3,0,6
brilliant,3,4,-1,7
acemoglu,3,3,0,6
penn,3,3,0,6
1950,3,3,0,6
birth,3,3,0,6
nationalist,3,4,-1,7
collectivism,3,2,1,5
morocco,3,4,-1,7
possessed,3,3,0,6
dont,3,3,0,6
populist,3,2,1,5
invaded,3,3,0,6
pop11,3,3,0,6
dispute,3,3,0,6
unity,3,3,0,6
region2,3,3,0,6
greenwood,3,4,-1,7
best,3,3,0,6
populationcountryindigenousref,3,3,0,6
exist,3,2,1,5
medicine,3,5,-2,8
124,3,3,0,6
tianjin,3,4,-1,7
andenes,3,2,1,5
minor,3,4,-1,7
lacked,3,3,0,6
plate,3,3,0,6
table,3,3,0,6
1000,3,3,0,6
offered,3,3,0,6
infectious,3,4,-1,7
officers,3,3,0,6
completely,3,3,0,6
tacoma,3,5,-2,8
combine,3,2,1,5
region11,3,3,0,6
mind,3,3,0,6
extent,3,5,-2,8
mercantilism,3,3,0,6
pop5,3,3,0,6
kind,3,3,0,6
acceptable,3,3,0,6
1820,3,4,-1,7
ambition,3,2,1,5
ecumenical,3,2,1,5
received,3,2,1,5
version,3,3,0,6
bred,3,3,0,6
1824,3,3,0,6
degradation,3,3,0,6
1609,3,3,0,6
socotra,3,4,-1,7
kong,3,3,0,6
395,3,3,0,6
avoid,3,2,1,5
collapsed,3,4,-1,7
dog,3,3,0,6
818,3,3,0,6
producing,3,3,0,6
accessed,3,2,1,5
headed,3,3,0,6
peruvians,3,3,0,6
philosophy,3,3,0,6
humans,3,3,0,6
1st,3,3,0,6
moore,3,3,0,6
1865,3,3,0,6
material,3,3,0,6
sebastopol,3,2,1,5
somaliland,3,3,0,6
region10,3,3,0,6
compiled,3,3,0,6
saïd,3,4,-1,7
refrain,3,2,1,5
church,3,4,-1,7
missoula,3,2,1,5
discrimination,3,3,0,6
raw,3,3,0,6
sistema,3,3,0,6
1975,3,3,0,6
nueva,3,3,0,6
eighteenth,3,2,1,5
goals,3,3,0,6
enforcing,3,3,0,6
running,3,2,1,5
drawing,3,3,0,6
lead,3,3,0,6
1542,3,3,0,6
ayn,3,2,1,5
better,3,3,0,6
omani,3,4,-1,7
kyrgyzstan,3,3,0,6
hi,3,3,0,6
emerged,3,3,0,6
eat,3,3,0,6
geoffrey,3,2,1,5
renamed,3,2,1,5
coronado,3,4,-1,7
ya,3,3,0,6
1700,3,3,0,6
warriors,3,3,0,6
borders,3,3,0,6
oberlin,3,3,0,6
andahuaylillas,3,3,0,6
123,3,2,1,5
originate,3,3,0,6
thornton,3,3,0,6
ref9,3,3,0,6
substantial,3,3,0,6
matters,3,4,-1,7
produce,3,3,0,6
die,3,3,0,6
ivory,3,3,0,6
calendar,3,7,-4,10
ponce,3,4,-1,7
ratified,3,3,0,6
embraced,3,3,0,6
quakers,3,2,1,5
persistent,3,3,0,6
sporadically,3,3,0,6
productive,3,2,1,5
raised,3,3,0,6
unm,3,2,1,5
prompting,3,3,0,6
rhodesia,3,3,0,6
163,3,4,-1,7
sponsor,3,3,0,6
upf,3,3,0,6
boer,3,3,0,6
ref2,3,3,0,6
environment,3,3,0,6
xii,3,3,0,6
christmas,3,4,-1,7
pop7,3,3,0,6
1991,3,3,0,6
queen,3,4,-1,7
region1,3,3,0,6
defending,3,3,0,6
traveling,3,3,0,6
66,3,3,0,6
comparative,3,3,0,6
meaning,3,3,0,6
250px,3,0,3,3
chili,3,3,0,6
pointed,3,2,1,5
region7,3,3,0,6
patrilineal,3,3,0,6
orange,3,3,0,6
locations,3,4,-1,7
points,3,3,0,6
indo,3,3,0,6
arawaks,3,2,1,5
legitimize,3,2,1,5
build,3,3,0,6
mythologizing,3,2,1,5
higher,3,3,0,6
contending,3,2,1,5
indiens,3,3,0,6
centers,3,3,0,6
effort,3,3,0,6
1546,3,3,0,6
viewed,3,4,-1,7
interests,3,4,-1,7
reduced,3,3,0,6
depended,3,3,0,6
replace,3,3,0,6
invasions,3,3,0,6
burgos,3,3,0,6
values,3,3,0,6
1713,3,3,0,6
findings,3,3,0,6
incorporate,3,3,0,6
expense,3,2,1,5
bilingual,3,3,0,6
primitivism,3,2,1,5
daron,3,3,0,6
77,3,3,0,6
quite,3,4,-1,7
colombian,3,4,-1,7
geographic,3,3,0,6
congo,3,3,0,6
meso,3,4,-1,7
handbook,3,4,-1,7
eurasians,3,3,0,6
determinism,3,2,1,5
bahrain,3,4,-1,7
starting,3,2,1,5
malaria,3,4,-1,7
let,3,2,1,5
enjoyed,3,3,0,6
immigrated,3,3,0,6
simon,3,3,0,6
maarten,3,3,0,6
47,3,3,0,6
guard,3,3,0,6
russell,3,4,-1,7
outbreaks,3,3,0,6
quincentennial,3,2,1,5
classification,3,3,0,6
reappraising,3,2,1,5
commenting,3,2,1,5
pop6,3,3,0,6
1493,3,5,-2,8
955,3,3,0,6
dual,3,3,0,6
renewed,3,3,0,6
sitting,3,2,1,5
presence,3,3,0,6
destruction,3,5,-2,8
opened,3,3,0,6
turkey,3,3,0,6
treat,3,2,1,5
tobacco,3,3,0,6
crop,3,3,0,6
essays,3,3,0,6
denmark,3,3,0,6
preservation,3,3,0,6
yearly,3,2,1,5
germans,3,3,0,6
allen,3,4,-1,7
chronological,3,3,0,6
10th,3,3,0,6
adapted,3,4,-1,7
urarina,3,3,0,6
traveled,3,3,0,6
chiefdoms,3,3,0,6
legislature,3,2,1,5
appears,3,3,0,6
secondarily,3,2,1,5
sparsely,3,2,1,5
latest,3,2,1,5
capture,3,3,0,6
aground,3,3,0,6
1837,3,3,0,6
christianization,3,3,0,6
broad,3,3,0,6
acquire,3,3,0,6
cater,3,3,0,6
aquaculture,3,3,0,6
sugar,3,3,0,6
foot,3,3,0,6
responsibility,3,2,1,5
scotia,3,3,0,6
swahili,3,4,-1,7
cultivating,3,4,-1,7
troops,3,3,0,6
settler,3,4,-1,7
principle,3,3,0,6
nuevo,3,3,0,6
mariner,3,4,-1,7
seychelles,3,3,0,6
focus,3,3,0,6
stronger,3,3,0,6
achieve,3,3,0,6
equal,3,3,0,6
confirmed,3,3,0,6
mortality,3,3,0,6
58,3,3,0,6
developing,3,2,1,5
prevent,3,3,0,6
monopoly,3,3,0,6
generations,3,2,1,5
famine,3,3,0,6
unused,3,2,1,5
barbaric,3,3,0,6
nationalities,3,2,1,5
bartholomew,3,3,0,6
subject,3,3,0,6
deal,3,2,1,5
profound,3,3,0,6
mission,3,3,0,6
vocal,3,3,0,6
polynesia,3,3,0,6
equality,3,3,0,6
dorset,3,3,0,6
georgia,3,5,-2,8
sheet,3,3,0,6
profit,3,4,-1,7
posts,3,3,0,6
revisionists,3,2,1,5
canary,3,4,-1,7
classical,3,3,0,6
ref5,3,3,0,6
aim,3,3,0,6
243,3,3,0,6
australians,3,3,0,6
supposed,3,3,0,6
markets,3,4,-1,7
testament,3,3,0,6
debate,3,3,0,6
lockhart,3,3,0,6
region6,3,3,0,6
robinson,3,3,0,6
ban,3,4,-1,7
tajikistan,3,3,0,6
naval,3,4,-1,7
reside,3,3,0,6
peter,3,3,0,6
holes,3,3,0,6
diminish,3,2,1,5
instigated,3,2,1,5
choc,3,3,0,6
ainu,3,3,0,6
impose,3,3,0,6
p16,3,3,0,6
ability,3,3,0,6
quebec,3,3,0,6
subspecies,3,3,0,6
corte,3,3,0,6
distant,3,3,0,6
forms,3,3,0,6
voided,3,3,0,6
explain,3,3,0,6
couronian,3,4,-1,7
commerce,3,3,0,6
caetera,3,3,0,6
investigations,3,3,0,6
inferiority,3,3,0,6
dominant,3,3,0,6
primitive,3,4,-1,7
criticisms,3,2,1,5
conversely,3,3,0,6
56,3,4,-1,7
poverty,3,3,0,6
available,3,3,0,6
climates,3,3,0,6
administration,3,3,0,6
pop8,3,3,0,6
qamutik,3,3,0,6
apparent,3,3,0,6
guadeloupe,3,4,-1,7
overwhelming,3,3,0,6
campaign,3,4,-1,7
scientifically,3,3,0,6
pop9,3,3,0,6
initiated,3,2,1,5
teacher,3,3,0,6
reshaping,3,3,0,6
abuses,3,3,0,6
bering,3,3,0,6
revolution,3,5,-2,8
bonaire,3,3,0,6
río,3,6,-3,9
pop2,3,3,0,6
preoccupied,3,3,0,6
journeys,3,3,0,6
comes,3,3,0,6
silver,3,3,0,6
jstor,3,3,0,6
audience,3,3,0,6
coincided,3,3,0,6
slowly,3,4,-1,7
town,3,8,-5,11
dependency,3,4,-1,7
berliner,3,2,1,5
eschew,3,4,-1,7
beliefs,3,4,-1,7
extend,3,3,0,6
des,3,3,0,6
erupted,3,3,0,6
sailed,3,2,1,5
droughts,3,2,1,5
differently,3,3,0,6
1860,3,3,0,6
immense,3,3,0,6
contexts,3,3,0,6
1589,3,3,0,6
1616,3,3,0,6
totaled,3,3,0,6
sizable,3,3,0,6
researchers,3,3,0,6
required,3,4,-1,7
encyclopædia,3,3,0,6
goa,3,3,0,6
expulsion,3,2,1,5
27,3,4,-1,7
riches,3,3,0,6
drastic,3,3,0,6
overall,3,3,0,6
kate,3,2,1,5
29,3,4,-1,7
pop3,3,3,0,6
quechuan,3,3,0,6
senegal,3,3,0,6
astronomy,3,6,-3,9
51,3,3,0,6
enabled,3,3,0,6
father,3,3,0,6
literacy,3,3,0,6
overlap,3,3,0,6
coasts,3,3,0,6
develop,3,3,0,6
implies,3,3,0,6
inherent,3,3,0,6
asserts,3,2,1,5
02,3,3,0,6
1945,3,3,0,6
97,3,3,0,6
enemies,3,3,0,6
fortune,3,4,-1,7
mobile,3,3,0,6
aiding,3,3,0,6
amherst,3,2,1,5
1585,3,3,0,6
reconstructing,3,2,1,5
ward,3,2,1,5
farm,3,3,0,6
executive,3,2,1,5
translated,3,3,0,6
1960,3,3,0,6
cite,3,6,-3,9
webster,3,4,-1,7
remember,3,2,1,5
elizabeth,3,3,0,6
indigenousref,3,3,0,6
ref6,3,3,0,6
clappersticks,3,2,1,5
ultimately,3,3,0,6
1985,3,3,0,6
units,3,3,0,6
legislation,3,3,0,6
identifying,3,3,0,6
bangladesh,3,3,0,6
repealed,3,3,0,6
gill,3,2,1,5
calling,3,4,-1,7
condominium,3,3,0,6
norte,3,2,1,5
neocolonialism,3,3,0,6
proved,3,3,0,6
boise,3,5,-2,8
specified,3,2,1,5
redefine,3,2,1,5
pop10,3,3,0,6
civilisations,3,3,0,6
tried,3,3,0,6
region9,3,3,0,6
relates,3,3,0,6
debt,3,3,0,6
hudson,3,3,0,6
chocolate,3,3,0,6
pressured,3,3,0,6
yucatan,3,2,1,5
culturess,3,3,0,6
start,3,3,0,6
protested,3,3,0,6
rosaldo,3,3,0,6
pop,3,3,0,6
decided,3,3,0,6
success,3,3,0,6
kumeyaay,2,2,0,4
poison,2,4,-2,6
campesinos,2,2,0,4
batla,2,2,0,4
verano,2,3,-1,5
diplomats,2,2,0,4
pollan,2,2,0,4
concentration,2,2,0,4
01,2,2,0,4
parinacota,2,2,0,4
sikh,2,2,0,4
chimu,2,2,0,4
yenisei,2,2,0,4
chorote,2,2,0,4
sanders,2,1,1,3
xiu,2,2,0,4
cocoa,2,2,0,4
determine,2,2,0,4
collapse,2,2,0,4
collier,2,2,0,4
enforce,2,2,0,4
quitu,2,2,0,4
mutation,2,2,0,4
colonia,2,2,0,4
filipa,2,2,0,4
cordillera,2,2,0,4
nymph,2,2,0,4
revolt,2,2,0,4
zucchini,2,2,0,4
location,2,3,-1,5
stephen,2,2,0,4
drought,2,2,0,4
posit,2,2,0,4
1919,2,2,0,4
englishmen,2,2,0,4
carbon,2,2,0,4
coca,2,2,0,4
casual,2,3,-1,5
michoacán,2,2,0,4
course,2,1,1,3
return,2,2,0,4
1817,2,2,0,4
mozambique,2,2,0,4
subsequently,2,3,-1,5
xr1a,2,2,0,4
semirechye,2,2,0,4
scientist,2,2,0,4
elaborate,2,2,0,4
southeast,2,2,0,4
sitio,2,2,0,4
plots,2,2,0,4
maltreatment,2,2,0,4
slang,2,2,0,4
cabécar,2,2,0,4
adopting,2,3,-1,5
siona,2,2,0,4
philadelphia,2,2,0,4
elect,2,2,0,4
birch,2,2,0,4
relaxing,2,2,0,4
inscriptions,2,2,0,4
leone,2,2,0,4
resting_place,2,2,0,4
globe,2,3,-1,5
borneo,2,3,-1,5
sustainable,2,2,0,4
korean,2,3,-1,5
austro,2,2,0,4
elite,2,2,0,4
crowther,2,3,-1,5
1350,2,2,0,4
tepary,2,2,0,4
gradually,2,2,0,4
pop22,2,2,0,4
cayambe,2,2,0,4
ambassador,2,2,0,4
lingüísticos,2,2,0,4
preface,2,2,0,4
obsolete,2,2,0,4
ministerio,2,2,0,4
ferdinand,2,2,0,4
citation,2,2,0,4
otomi,2,2,0,4
presenting,2,2,0,4
1627,2,2,0,4
1454,2,2,0,4
74,2,1,1,3
turkestan,2,1,1,3
cacaopera,2,2,0,4
sciences,2,3,-1,5
formalidad,2,2,0,4
ontario,2,2,0,4
speech,2,3,-1,5
medin,2,2,0,4
region17,2,2,0,4
metropolitan,2,2,0,4
method,2,2,0,4
cafe,2,2,0,4
marshall,2,3,-1,5
teenage,2,2,0,4
defining,2,2,0,4
recognises,2,2,0,4
viz,2,2,0,4
weaker,2,2,0,4
depicts,2,2,0,4
mines,2,1,1,3
balmis,2,2,0,4
labrador,2,2,0,4
hybrid,2,2,0,4
kalinago,2,2,0,4
studied,2,2,0,4
glyptodont,2,2,0,4
cdi,2,2,0,4
dissent,2,2,0,4
errors,2,2,0,4
ideology,2,2,0,4
represents,2,3,-1,5
homelands,2,2,0,4
nazarova,2,2,0,4
essequibo,2,2,0,4
ulap,2,2,0,4
consistent,2,2,0,4
rapistss,2,2,0,4
ftc,2,2,0,4
paris,2,3,-1,5
product,2,3,-1,5
narváez,2,2,0,4
escritura,2,2,0,4
serampore,2,2,0,4
christianity,2,2,0,4
reference,2,2,0,4
valuable,2,3,-1,5
diálogos,2,2,0,4
lebanon,2,3,-1,5
acorn,2,2,0,4
pemon,2,2,0,4
situations,2,2,0,4
1880s,2,2,0,4
phenotypic,2,2,0,4
documentation,2,3,-1,5
reflected,2,2,0,4
experience,2,2,0,4
economically,2,2,0,4
jewels,2,2,0,4
mediterranean,2,5,-3,7
radiocarbon,2,2,0,4
needed,2,3,-1,5
teosinte,2,2,0,4
socialist,2,2,0,4
region22,2,2,0,4
looking,2,2,0,4
cultivars,2,2,0,4
posing,2,2,0,4
economies,2,2,0,4
coastline,2,2,0,4
alphabetic,2,2,0,4
issues,2,2,0,4
329,2,2,0,4
jamil,2,2,0,4
uneven,2,2,0,4
depopulation,2,2,0,4
ref19,2,2,0,4
autonomous,2,2,0,4
region12,2,2,0,4
supplement,2,2,0,4
empowered,2,2,0,4
invasion,2,2,0,4
married,2,3,-1,5
pool,2,2,0,4
participated,2,2,0,4
bishop,2,2,0,4
application,2,2,0,4
rejected,2,2,0,4
immunities,2,2,0,4
correspond,2,2,0,4
dynasties,2,2,0,4
identifies,2,2,0,4
verde,2,2,0,4
maxima,2,2,0,4
malay,2,2,0,4
drumming,2,2,0,4
industry,2,3,-1,5
logographic,2,2,0,4
flute,2,2,0,4
treated,2,2,0,4
itza,2,2,0,4
1658,2,2,0,4
mendoza,2,2,0,4
eclac,2,2,0,4
matrilineal,2,2,0,4
tenure,2,2,0,4
bartholomewsister,2,2,0,4
confined,2,2,0,4
fruit,2,2,0,4
report,2,2,0,4
domingo,2,4,-2,6
virus,2,2,0,4
tip,2,2,0,4
logograms,2,2,0,4
bone,2,2,0,4
sort,2,2,0,4
initiating,2,3,-1,5
populous,2,2,0,4
reputation,2,2,0,4
geometrical,2,2,0,4
chicle,2,2,0,4
herbs,2,2,0,4
puritans,2,2,0,4
colour,2,2,0,4
vietnam,2,3,-1,5
817,2,2,0,4
mixture,2,2,0,4
prerogative,2,2,0,4
forbade,2,2,0,4
kegore,2,2,0,4
bribri,2,2,0,4
grouping,2,2,0,4
1974,2,2,0,4
tla,2,2,0,4
isa,2,2,0,4
leadership,2,2,0,4
tristan,2,3,-1,5
region18,2,2,0,4
persecuted,2,1,1,3
lencas,2,2,0,4
parents,2,2,0,4
guambía,2,2,0,4
hippopotamus,2,2,0,4
pumpkins,2,2,0,4
cachet,2,2,0,4
1524,2,2,0,4
kashani,2,2,0,4
duke,2,2,0,4
fiji,2,2,0,4
pineapples,2,2,0,4
pilagá,2,2,0,4
buffalo,2,2,0,4
trumpet,2,2,0,4
asians,2,2,0,4
caledonia,2,2,0,4
wool,2,2,0,4
oceans,2,2,0,4
yup,2,2,0,4
green,2,2,0,4
weathered,2,2,0,4
sculpture,2,3,-1,5
autónoma,2,2,0,4
skills,2,2,0,4
draw,2,2,0,4
ref18,2,2,0,4
1050,2,2,0,4
governance,2,3,-1,5
mathematics,2,3,-1,5
bloodlines,2,2,0,4
silan,2,2,0,4
pop17,2,2,0,4
micro,2,2,0,4
115,2,2,0,4
gunpowder,2,2,0,4
99,2,2,0,4
mistreatment,2,3,-1,5
edición,2,2,0,4
mennonites,2,2,0,4
quarters,2,2,0,4
decision,2,2,0,4
actun,2,2,0,4
militancy,2,2,0,4
phys,2,1,1,3
broke,2,2,0,4
baltic,2,3,-1,5
mobilized,2,2,0,4
cakchiquel,2,2,0,4
promises,2,2,0,4
hearing,2,2,0,4
wiigwaasabak,2,2,0,4
solely,2,2,0,4
91,2,3,-1,5
eqchi,2,2,0,4
sacrifice,2,2,0,4
omnivore,2,2,0,4
1790,2,3,-1,5
gran,2,2,0,4
layover,2,2,0,4
missouri,2,4,-2,6
alfred,2,1,1,3
milton,2,2,0,4
establishes,2,2,0,4
percussive,2,2,0,4
melting,2,2,0,4
wayuu,2,2,0,4
exploitable,2,1,1,3
jaguar,2,2,0,4
inconsistently,2,2,0,4
chileans,2,2,0,4
appropriation,2,2,0,4
sac,2,2,0,4
moctezuma,2,3,-1,5
quitirrisí,2,2,0,4
frequency,2,2,0,4
onwards,2,2,0,4
freely,2,2,0,4
emergence,2,2,0,4
minas,2,2,0,4
precious,2,2,0,4
bushnell,2,2,0,4
brazilwood,2,2,0,4
intermarried,2,2,0,4
fungi,2,3,-1,5
378,2,2,0,4
diverged,2,2,0,4
simple,2,4,-2,6
kaqchikel,2,2,0,4
essential,2,2,0,4
tomatoes,2,2,0,4
180px,2,2,0,4
smallholder,2,2,0,4
player,2,2,0,4
shors,2,2,0,4
argentinian,2,2,0,4
traces,2,2,0,4
cayenne,2,2,0,4
unintentionally,2,2,0,4
otavalos,2,2,0,4
172,2,2,0,4
barrionuevo,2,2,0,4
réunion,2,2,0,4
decoded,2,2,0,4
0177,2,2,0,4
blanket,2,2,0,4
stampede,2,2,0,4
perpetuating,2,2,0,4
vote,2,2,0,4
entre,2,2,0,4
awá,2,2,0,4
punishment,2,3,-1,5
hypotheses,2,2,0,4
apply,2,2,0,4
verrazzano,2,3,-1,5
westport,2,1,1,3
formal,2,3,-1,5
pushing,2,2,0,4
1858,2,2,0,4
pop12,2,2,0,4
clothing,2,2,0,4
rightfully,2,2,0,4
azores,2,2,0,4
mopan,2,2,0,4
1754,2,2,0,4
chachi,2,2,0,4
importation,2,2,0,4
282,2,3,-1,5
quitus,2,2,0,4
quantum,2,2,0,4
space,2,2,0,4
selkup,2,2,0,4
lorenzo,2,2,0,4
suggested,2,2,0,4
sixth,2,2,0,4
dancing,2,2,0,4
urcid,2,2,0,4
ethnocentrism,2,2,0,4
butternut,2,2,0,4
forcing,2,3,-1,5
colours,2,2,0,4
1677,2,2,0,4
brunei,2,3,-1,5
office,2,2,0,4
orientalism,2,2,0,4
asserting,2,2,0,4
bogotá,2,3,-1,5
craniology,2,2,0,4
interior,2,2,0,4
autonómica,2,2,0,4
greece,2,2,0,4
naia,2,2,0,4
facilitated,2,2,0,4
ssp,2,2,0,4
hieroglyphics,2,2,0,4
landowners,2,2,0,4
grennes,2,3,-1,5
preserve,2,2,0,4
250,2,2,0,4
caranqui,2,2,0,4
ngos,2,2,0,4
libya,2,4,-2,6
fields,2,2,0,4
chad,2,2,0,4
loa,2,2,0,4
reforms,2,2,0,4
92,2,2,0,4
originarios,2,2,0,4
primacy,2,2,0,4
dominated,2,2,0,4
wixarika,2,2,0,4
pandemic,2,2,0,4
authoritarian,2,2,0,4
buying,2,2,0,4
motivated,2,2,0,4
svg,2,2,0,4
survivors,2,2,0,4
kulusuk,2,2,0,4
palenque,2,2,0,4
bermuda,2,2,0,4
hum,2,2,0,4
insisted,2,2,0,4
jungle,2,2,0,4
1894,2,2,0,4
typically,2,2,0,4
growl,2,2,0,4
agro,2,2,0,4
1871,2,3,-1,5
naturalists,2,2,0,4
jeffrey,2,2,0,4
compass,2,2,0,4
cliffs,2,2,0,4
broken,2,2,0,4
huayna,2,2,0,4
qullasuyu,2,2,0,4
elimination,2,2,0,4
tahitian,2,2,0,4
racist,2,6,-4,8
textile,2,2,0,4
1633,2,2,0,4
990,2,2,0,4
eric,2,2,0,4
jumping,2,2,0,4
portions,2,2,0,4
mosquito,2,2,0,4
ortiz,2,2,0,4
determinants,2,2,0,4
sail,2,3,-1,5
consultation,2,2,0,4
yaqui,2,2,0,4
ref17,2,2,0,4
lexicons,2,2,0,4
regulations,2,2,0,4
1628,2,2,0,4
carry,2,2,0,4
spanning,2,2,0,4
sayan,2,2,0,4
purpose,2,3,-1,5
han,2,3,-1,5
atlacatl,2,2,0,4
undergo,2,2,0,4
legitimizing,2,2,0,4
mariana,2,4,-2,6
commonalities,2,2,0,4
participation,2,2,0,4
unmixed,2,2,0,4
practises,2,2,0,4
skeletons,2,2,0,4
academia,2,2,0,4
talamanca,2,2,0,4
158,2,2,0,4
choctaw,2,2,0,4
gabriel,2,2,0,4
prove,2,2,0,4
hondurans,2,2,0,4
spouse,2,2,0,4
mimics,2,2,0,4
intentional,2,2,0,4
canelo,2,2,0,4
dr,2,2,0,4
suicidal,2,2,0,4
observational,2,2,0,4
perpetrated,2,3,-1,5
germany,2,2,0,4
roger,2,2,0,4
features,2,3,-1,5
myriad,2,2,0,4
thereof,2,2,0,4
142,2,2,0,4
lenape,2,2,0,4
conjectured,2,2,0,4
region14,2,2,0,4
especial,2,2,0,4
upwards,2,2,0,4
nigeria,2,3,-1,5
tolupan,2,2,0,4
terena,2,2,0,4
capac,2,2,0,4
240px,2,0,2,2
sunflower,2,2,0,4
tiempos,2,2,0,4
invasive,2,2,0,4
524,2,2,0,4
hieroglyphs,2,2,0,4
seeking,2,2,0,4
writes,2,0,2,2
contiguous,2,2,0,4
noun,2,2,0,4
objective,2,2,0,4
domesticating,2,2,0,4
grants,2,2,0,4
livescience,2,1,1,3
westernmost,2,2,0,4
province,2,2,0,4
federally,2,2,0,4
cabeza,2,3,-1,5
newsarticle,2,2,0,4
words,2,1,1,3
derechos,2,2,0,4
1707,2,2,0,4
lesser,2,2,0,4
responded,2,2,0,4
1965,2,2,0,4
coinciding,2,0,2,2
collectively,2,2,0,4
maladies,2,2,0,4
benito,2,2,0,4
consult,2,2,0,4
1887,2,2,0,4
religions,2,2,0,4
pectoral,2,2,0,4
chané,2,2,0,4
wichi,2,2,0,4
57,2,2,0,4
preferred,2,2,0,4
upward,2,2,0,4
ref16,2,2,0,4
fuller,2,3,-1,5
sway,2,2,0,4
pop16,2,2,0,4
shapes,2,2,0,4
residency,2,2,0,4
avocados,2,2,0,4
pop15,2,2,0,4
ref15,2,2,0,4
earle,2,3,-1,5
panzaleo,2,2,0,4
cocopa,2,2,0,4
berinigia,2,2,0,4
diminished,2,2,0,4
logosyllabic,2,2,0,4
concurrently,2,2,0,4
couple,2,2,0,4
parallel,2,2,0,4
leprosy,2,3,-1,5
region15,2,2,0,4
1523,2,3,-1,5
cash,2,2,0,4
secluded,2,2,0,4
amur,2,2,0,4
bean,2,2,0,4
cope,2,4,-2,6
leslie,2,2,0,4
1750,2,2,0,4
grasses,2,2,0,4
pop14,2,2,0,4
beatriz,2,2,0,4
680,2,2,0,4
municipal,2,2,0,4
hernando,2,3,-1,5
capsicum,2,2,0,4
moscow,2,2,0,4
occurs,2,2,0,4
diccionario,2,2,0,4
damage,2,2,0,4
practically,2,2,0,4
millennial,2,2,0,4
balladelli,2,2,0,4
protection,2,3,-1,5
chicago,2,4,-2,6
moreno,2,2,0,4
þing,2,2,0,4
redirects,2,2,0,4
landless,2,2,0,4
