word,times_added,times_removed,net_change,absolute_change
instrument,1,1,0,2
thomas,1,2,-1,3
manila,1,1,0,2
practitioners,1,1,0,2
lituanian,1,2,-1,3
act,1,2,-1,3
1942,1,1,0,2
hankéou,1,1,0,2
las,1,1,0,2
offering,1,1,0,2
lived,1,1,0,2
paulo,1,1,0,2
spatial,1,1,0,2
required,1,1,0,2
discourse,1,2,-1,3
clipperton,1,2,-1,3
annual,1,1,0,2
provided,1,1,0,2
myos,1,1,0,2
faroe,1,1,0,2
transnistrian,1,1,0,2
googlebookgouda,1,1,0,2
symbolization,1,1,0,2
walter,1,1,0,2
riches,1,1,0,2
convenient,1,1,0,2
drastic,1,1,0,2
mestizo,1,1,0,2
outlook,1,1,0,2
singaporean,1,1,0,2
aragon,1,1,0,2
hejaz,1,1,0,2
humans,1,1,0,2
guyanese,1,1,0,2
bashkortostan,1,1,0,2
killer,1,1,0,2
balzac,1,1,0,2
lessening,1,1,0,2
extending,1,1,0,2
moore,1,1,0,2
subcontinent,1,1,0,2
2014,1,2,-1,3
selection,1,1,0,2
common,1,1,0,2
comoros,1,1,0,2
emphatic,1,1,0,2
repatriate,1,1,0,2
globalist,1,1,0,2
massive,1,1,0,2
arriving,1,1,0,2
making,1,1,0,2
woman,1,1,0,2
funneling,1,1,0,2
ares,1,1,0,2
ruling,1,1,0,2
marginalization,1,1,0,2
29,1,1,0,2
andaman,1,2,-1,3
democracy,1,1,0,2
competition,1,1,0,2
atoll,1,1,0,2
muslims,1,1,0,2
1540,1,1,0,2
yanaon,1,1,0,2
submission,1,2,-1,3
populationbolivia,1,1,0,2
conquering,1,1,0,2
lyal,1,1,0,2
owed,1,1,0,2
dominance,1,1,0,2
eradicate,1,1,0,2
outgrowths,1,1,0,2
efforts,1,1,0,2
formidable,1,1,0,2
1998,1,1,0,2
kokaislova,1,1,0,2
spite,1,1,0,2
stated,1,1,0,2
penghu,1,1,0,2
liberalism,1,1,0,2
adjunct,1,1,0,2
heart,1,1,0,2
enabled,1,1,0,2
material,1,1,0,2
jr,1,1,0,2
standards,1,1,0,2
subordinate,1,1,0,2
secondary,1,1,0,2
privileges,1,1,0,2
maria,1,1,0,2
dying,1,1,0,2
structure,1,1,0,2
programs,1,1,0,2
fashion,1,1,0,2
transformations,1,1,0,2
spirit,1,1,0,2
rules,1,1,0,2
services,1,1,0,2
synthesize,1,1,0,2
overlap,1,1,0,2
historiography,1,1,0,2
norms,1,1,0,2
saturday,1,1,0,2
het,1,1,0,2
geschiedenis,1,1,0,2
seychellois,1,1,0,2
raw,1,1,0,2
togo,1,1,0,2
populationmartinique,1,1,0,2
develop,1,1,0,2
threaten,1,1,0,2
issue,1,1,0,2
pirates,1,1,0,2
kenneth,1,1,0,2
usage,1,1,0,2
eritreans,1,1,0,2
birthplace,1,1,0,2
labelled,1,1,0,2
flags,1,1,0,2
brain,1,1,0,2
years,1,1,0,2
change,1,1,0,2
1975,1,1,0,2
dnieper,1,1,0,2
1875,1,1,0,2
catholic,1,1,0,2
pó,1,0,1,1
1518,1,1,0,2
1992,1,1,0,2
culturally,1,1,0,2
furthermore,1,1,0,2
lovejoy,1,1,0,2
denser,1,1,0,2
run,1,1,0,2
trevor,1,1,0,2
agitate,1,1,0,2
1908,1,1,0,2
morel,1,1,0,2
colombia,1,1,0,2
gic,1,1,0,2
enforces,1,1,0,2
goes,1,1,0,2
cyprus,1,1,0,2
16,1,1,0,2
marià,1,1,0,2
marxism,1,1,0,2
paraguay,1,1,0,2
ancestryethnic,1,1,0,2
prosperity,1,1,0,2
federal,1,1,0,2
kouang,1,1,0,2
collins,1,1,0,2
evelyn,1,2,-1,3
1780,1,1,0,2
zak,1,2,-1,3
strike,1,1,0,2
ukrainian,1,1,0,2
prohibited,1,1,0,2
migrants,1,1,0,2
macedon,1,1,0,2
factfinder,1,1,0,2
initial,1,1,0,2
97,1,1,0,2
enemies,1,1,0,2
categorize,1,1,0,2
ossetia,1,1,0,2
enforcing,1,1,0,2
saharan,1,1,0,2
fortune,1,1,0,2
lead,1,1,0,2
grapple,1,1,0,2
mobile,1,1,0,2
aiding,1,1,0,2
instances,1,1,0,2
1542,1,1,0,2
introduction,1,2,-1,3
agreed,1,1,0,2
flag,1,1,0,2
restrict,1,1,0,2
animosities,1,1,0,2
victories,1,1,0,2
observations,1,1,0,2
loans,1,1,0,2
changing,1,1,0,2
pondichéry,1,1,0,2
boardroom,1,1,0,2
cocos,1,2,-1,3
names,1,1,0,2
races,1,1,0,2
reconstructing,1,1,0,2
ecuador,1,1,0,2
remain,1,1,0,2
attempted,1,2,-1,3
responsible,1,1,0,2
protest,1,1,0,2
cavalry,1,1,0,2
guantánamo,1,1,0,2
whooping,1,1,0,2
radically,1,1,0,2
earliest,1,1,0,2
heard,1,2,-1,3
signs,1,1,0,2
emerged,1,1,0,2
observation,1,1,0,2
sarajevo,1,1,0,2
structural,1,1,0,2
trump,1,1,0,2
irish,1,1,0,2
microbiologist,1,1,0,2
pavla,1,1,0,2
exchange,1,2,-1,3
mutterings,1,1,0,2
archetypal,1,2,-1,3
césaire,1,4,-3,5
containing,1,1,0,2
classes,1,1,0,2
thirds,1,1,0,2
mari,1,1,0,2
edirne,1,1,0,2
translated,1,1,0,2
cooperation,1,1,0,2
etat,1,1,0,2
orkneys,1,0,1,1
1960,1,1,0,2
determined,1,1,0,2
concerning,1,1,0,2
point,1,2,-1,3
takes,1,2,-1,3
brains,1,1,0,2
diponegoro,1,2,-1,3
migrate,1,1,0,2
final,1,1,0,2
mining,1,1,0,2
mountstuart,1,1,0,2
46,1,1,0,2
mercy,1,1,0,2
practical,1,1,0,2
21,1,1,0,2
penetration,1,1,0,2
warriors,1,1,0,2
investment,1,1,0,2
finds,1,1,0,2
old,1,1,0,2
persians,1,2,-1,3
treatment,1,1,0,2
hindu,1,1,0,2
belonging,1,1,0,2
provinces,1,1,0,2
zaragoza,1,1,0,2
uzbekistan,1,1,0,2
improve,1,1,0,2
eventually,1,1,0,2
leased,1,1,0,2
virulent,1,1,0,2
borders,1,1,0,2
1167,1,1,0,2
shetland,1,2,-1,3
identities,1,1,0,2
guerre,1,3,-2,4
liberals,1,1,0,2
promoting,1,1,0,2
austria,1,1,0,2
khiva,1,1,0,2
tignor,1,1,0,2
coloñial,1,1,0,2
dozens,1,1,0,2
trucial,1,1,0,2
elizabeth,1,1,0,2
upper,1,1,0,2
baartman,1,1,0,2
regardeded,1,1,0,2
imperialists,1,1,0,2
leaders,1,1,0,2
olivier,1,1,0,2
galapagos,1,1,0,2
accomplished,1,1,0,2
command,1,1,0,2
addressed,1,1,0,2
liberia,1,2,-1,3
ultimately,1,2,-1,3
clear,1,1,0,2
1985,1,1,0,2
faced,1,1,0,2
populationamerican,1,1,0,2
oppressor,1,1,0,2
terrible,1,1,0,2
units,1,1,0,2
heather,1,1,0,2
populationel,1,1,0,2
entity,1,1,0,2
constantine,1,1,0,2
primarily,1,1,0,2
males,1,1,0,2
ceuta,1,2,-1,3
spheres,1,1,0,2
uriankhai,1,1,0,2
conquerors,1,1,0,2
discusses,1,1,0,2
identifying,1,1,0,2
indie,1,1,0,2
gladstone,1,1,0,2
decreased,1,1,0,2
metal,1,1,0,2
debts,1,1,0,2
bangladesh,1,1,0,2
sparked,1,1,0,2
49,1,1,0,2
widening,1,1,0,2
systematic,1,1,0,2
freed,1,1,0,2
kyrgyz,1,1,0,2
joão,1,1,0,2
stresses,1,1,0,2
infrastructure,1,1,0,2
constitute,1,1,0,2
doomed,1,1,0,2
increasingly,1,1,0,2
merchants,1,1,0,2
getz,1,1,0,2
petr,1,1,0,2
alien,1,1,0,2
matters,1,1,0,2
ingushetia,1,1,0,2
kiple,1,1,0,2
pomerania,1,2,-1,3
look,1,1,0,2
población,1,1,0,2
juan,1,1,0,2
melvin,1,2,-1,3
2nd,1,1,0,2
epistemological,1,1,0,2
wake,1,1,0,2
haffkine,1,1,0,2
sultanate,1,1,0,2
putatively,1,1,0,2
successful,1,1,0,2
sur,1,2,-1,3
varies,1,1,0,2
bakker,1,1,0,2
operation,1,1,0,2
related,1,1,0,2
embraced,1,1,0,2
populationrobert,1,1,0,2
circassian,1,1,0,2
fortuny,1,1,0,2
pire,1,1,0,2
ha,1,1,0,2
mandates,1,1,0,2
brings,1,1,0,2
anguilla,1,1,0,2
perception,1,1,0,2
1935,1,1,0,2
1520s,1,1,0,2
administrators,1,1,0,2
does,1,1,0,2
independently,1,1,0,2
codex,1,1,0,2
cossack,1,1,0,2
imposition,1,1,0,2
pelagie,1,0,1,1
disappeared,1,1,0,2
costa,1,1,0,2
economists,1,1,0,2
technological,1,1,0,2
claims,1,1,0,2
thousand,1,1,0,2
2000,1,1,0,2
legal,1,1,0,2
strengthen,1,1,0,2
opposing,1,1,0,2
bright,1,1,0,2
wiener,1,1,0,2
contentious,1,1,0,2
obliterating,1,1,0,2
merriam,1,1,0,2
proclamation,1,2,-1,3
systematically,1,1,0,2
absorbed,1,1,0,2
vaccines,1,1,0,2
uittocht,1,1,0,2
rebellions,1,1,0,2
description,1,2,-1,3
relates,1,1,0,2
baudelaire,1,1,0,2
butler,1,1,0,2
amendment,1,1,0,2
caucasus,1,1,0,2
kuril,1,1,0,2
georges,1,1,0,2
hainan,1,2,-1,3
armed,1,1,0,2
pressured,1,1,0,2
ideological,1,1,0,2
siberian,1,1,0,2
mongolia,1,3,-2,4
applying,1,1,0,2
forgiven,1,1,0,2
civilized,1,1,0,2
163,1,1,0,2
account,1,1,0,2
makers,1,1,0,2
henry,1,1,0,2
absolute,1,1,0,2
noir,1,1,0,2
accumulation,1,1,0,2
settles,1,1,0,2
consisted,1,1,0,2
lectures,1,1,0,2
exclude,1,1,0,2
agenda,1,1,0,2
fever,1,1,0,2
things,1,1,0,2
considers,1,1,0,2
burnett,1,1,0,2
abstract,1,1,0,2
indische,1,1,0,2
informe,1,1,0,2
regime,1,1,0,2
gayatri,1,1,0,2
stanford,1,1,0,2
rapidly,1,1,0,2
industrial,1,2,-1,3
lautréamont,1,1,0,2
pitcairn,1,1,0,2
kidnappings,1,1,0,2
shetlands,1,0,1,1
continuation,1,1,0,2
progress,1,1,0,2
125,1,1,0,2
conquistadors,1,2,-1,3
291,1,1,0,2
ships,1,1,0,2
departed,1,1,0,2
start,1,1,0,2
protested,1,1,0,2
wrote,1,1,0,2
success,1,1,0,2
martínez,0,1,-1,1
universal,0,1,-1,1
poison,0,1,-1,1
first1,0,1,-1,1
ranfurly,0,1,-1,1
maunier,0,1,-1,1
myanmar,0,1,-1,1
1821,0,1,-1,1
coloniale,0,1,-1,1
brutal,0,1,-1,1
records,0,1,-1,1
way,0,2,-2,2
environments,0,1,-1,1
kaffa,0,1,-1,1
havana,0,1,-1,1
collection,0,1,-1,1
louisiana,0,2,-2,2
korean,0,1,-1,1
excellent,0,1,-1,1
1949,0,1,-1,1
agreements,0,1,-1,1
peninsula,0,1,-1,1
modernization,0,2,-2,2
colonialisme,0,1,-1,1
il,0,1,-1,1
admit,0,1,-1,1
santa,0,1,-1,1
norway,0,1,-1,1
genovese,0,1,-1,1
olcèse,0,1,-1,1
schill,0,1,-1,1
santo,0,1,-1,1
regression,0,1,-1,1
1826,0,1,-1,1
campos,0,1,-1,1
1778,0,3,-3,3
acquires,0,1,-1,1
1925,0,1,-1,1
invading,0,1,-1,1
sardinia,0,1,-1,1
google,0,1,-1,1
correspondent,0,1,-1,1
publication,0,1,-1,1
tibet,0,1,-1,1
ecuatorian,0,1,-1,1
translator1,0,2,-2,2
roosevelt,0,1,-1,1
1829,0,1,-1,1
nansha,0,1,-1,1
proceeds,0,1,-1,1
series,0,1,-1,1
orig,0,1,-1,1
opening,0,1,-1,1
nominal,0,1,-1,1
discours,0,1,-1,1
invasion,0,1,-1,1
harmful,0,2,-2,2
californias,0,1,-1,1
wave,0,1,-1,1
joseon,0,1,-1,1
surely,0,1,-1,1
1893,0,2,-2,2
1771,0,1,-1,1
psychology,0,2,-2,2
setting,0,2,-2,2
eurocentric,0,1,-1,1
dalmatia,0,2,-2,2
participate,0,1,-1,1
justify,0,1,-1,1
domingo,0,1,-1,1
yucatán,0,1,-1,1
savagery,0,1,-1,1
lorimer,0,1,-1,1
neighboring,0,2,-2,2
demonstrated,0,1,-1,1
recher,0,1,-1,1
kedah,0,1,-1,1
shows,0,1,-1,1
guangxi,0,1,-1,1
genius,0,1,-1,1
arsenio,0,1,-1,1
certainly,0,1,-1,1
tuva,0,1,-1,1
damaging,0,1,-1,1
créaphis,0,1,-1,1
classified,0,1,-1,1
luang,0,1,-1,1
attitudes,0,1,-1,1
san,0,1,-1,1
elements,0,1,-1,1
reached,0,1,-1,1
mistreatment,0,1,-1,1
sexist,0,2,-2,2
siam,0,1,-1,1
venice,0,1,-1,1
competing,0,1,-1,1
imperialist,0,1,-1,1
du,0,1,-1,1
providencia,0,1,-1,1
deluermoz,0,1,-1,1
contact,0,2,-2,2
enterprising,0,1,-1,1
écrits,0,1,-1,1
atrophies,0,1,-1,1
khalkha,0,1,-1,1
catalina,0,1,-1,1
interacting,0,1,-1,1
137,0,1,-1,1
champasak,0,1,-1,1
cultivating,0,1,-1,1
2013,0,1,-1,1
wealthy,0,1,-1,1
9th,0,1,-1,1
coral,0,1,-1,1
sociology,0,4,-4,4
1204,0,1,-1,1
conjecture,0,1,-1,1
labor,0,2,-2,2
id,0,1,-1,1
newly,0,1,-1,1
veins,0,1,-1,1
texas,0,1,-1,1
critic,0,1,-1,1
seeks,0,1,-1,1
evaluates,0,1,-1,1
refute,0,1,-1,1
fourth,0,1,-1,1
1828,0,1,-1,1
wife,0,1,-1,1
1867,0,1,-1,1
xenophobic,0,3,-3,3
turc,0,1,-1,1
ruanda,0,1,-1,1
artificial,0,1,-1,1
line,0,1,-1,1
poet,0,1,-1,1
oxygen,0,1,-1,1
maritime,0,1,-1,1
acre,0,1,-1,1
palau,0,1,-1,1
wouldn,0,1,-1,1
solor,0,1,-1,1
biased,0,1,-1,1
begins,0,1,-1,1
passes,0,1,-1,1
octaves,0,1,-1,1
racist,0,4,-4,4
noting,0,1,-1,1
comparison,0,1,-1,1
awaken,0,1,-1,1
captaincy,0,8,-8,8
declaration,0,1,-1,1
mathieu,0,1,-1,1
casta,0,1,-1,1
prabang,0,1,-1,1
byzantine,0,2,-2,2
finally,0,1,-1,1
2018,0,2,-2,2
perpetrated,0,1,-1,1
sets,0,1,-1,1
photographies,0,1,-1,1
rené,0,1,-1,1
réveiller,0,1,-1,1
essay,0,1,-1,1
blend,0,1,-1,1
gzcaaaaaqbaj,0,1,-1,1
christians,0,1,-1,1
gangrene,0,1,-1,1
weight,0,1,-1,1
lors,0,1,-1,1
moroccan,0,1,-1,1
colonistics,0,3,-3,3
quote,0,1,-1,1
title,0,1,-1,1
bc,0,2,-2,2
infection,0,1,-1,1
perpetrators,0,1,-1,1
chérau,0,1,-1,1
motivations,0,2,-2,2
xisha,0,1,-1,1
pour,0,1,-1,1
misiones,0,2,-2,2
andrés,0,1,-1,1
flores,0,1,-1,1
writer,0,1,-1,1
islamic,0,1,-1,1
dehumanize,0,1,-1,1
larnaudie,0,1,-1,1
indicating,0,1,-1,1
withdraws,0,1,-1,1
routledge,0,1,-1,1
field,0,1,-1,1
galápagos,0,1,-1,1
instilled,0,1,-1,1
1961,0,1,-1,1
viewpoints,0,1,-1,1
dead,0,1,-1,1
quentin,0,1,-1,1
urundi,0,1,-1,1
sarandë,0,1,-1,1
vientiane,0,1,-1,1
1688,0,1,-1,1
slowly,0,1,-1,1
contributions,0,1,-1,1
photographs,0,1,-1,1
correspondant,0,1,-1,1
1912,0,2,-2,2
link1,0,1,-1,1
documented,0,1,-1,1
degradation,0,1,-1,1
libye,0,1,-1,1
staying,0,1,-1,1
thing,0,2,-2,2
writings,0,1,-1,1
crusade,0,1,-1,1
gaston,0,1,-1,1
author,0,1,-1,1
justified,0,1,-1,1
480,0,1,-1,1
sicily,0,1,-1,1
cisplatina,0,2,-2,2
greatest,0,1,-1,1
counterproductive,0,1,-1,1
makea,0,1,-1,1
camp,0,1,-1,1
scott,0,1,-1,1
1955,0,1,-1,1
representations,0,1,-1,1
books,0,2,-2,2
balleny,0,1,-1,1
9781136245220,0,1,-1,1
good,0,1,-1,1
conclusion,0,1,-1,1
justifications,0,1,-1,1
last1,0,1,-1,1
positive,0,1,-1,1
venetians,0,1,-1,1
worlds,0,1,-1,1
begun,0,1,-1,1
continent,0,1,-1,1
emigrate,0,1,-1,1
painting,0,1,-1,1
desires,0,1,-1,1
relies,0,1,-1,1
october,0,1,-1,1
invaders,0,1,-1,1
position,0,1,-1,1
cite,0,1,-1,1
moral,0,1,-1,1
une,0,1,-1,1
chiapas,0,1,-1,1
contends,0,1,-1,1
frameworks,0,1,-1,1
illustrate,0,1,-1,1
montenegro,0,1,-1,1
kingdom,0,4,-4,4
thusly,0,1,-1,1
transnistria,0,1,-1,1
pursuit,0,1,-1,1
exogeographical,0,1,-1,1
conflit,0,1,-1,1
arica,0,1,-1,1
acadia,0,1,-1,1
targets,0,1,-1,1
colonialists,0,1,-1,1
immoral,0,1,-1,1
phoenecians,0,1,-1,1
romanian,0,2,-2,2
smaranda,0,1,-1,1
internally,0,1,-1,1
modeled,0,1,-1,1
extreme,0,1,-1,1
1550,0,1,-1,1
amalfians,0,1,-1,1
explaining,0,1,-1,1
