word,times_added,times_removed,net_change,absolute_change
grxgxrfhjgjyvjhcghgcccccvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvfff,1,1,0,2
best,1,1,0,2
le,1,1,0,2
1450,1,1,0,2
quinto,1,1,0,2
buttt,1,1,0,2
fernandes,1,1,0,2
40,1,1,0,2
nuestro,1,1,0,2
doter,1,1,0,2
31,1,1,0,2
proposes,1,1,0,2
russia,1,1,0,2
arguing,1,1,0,2
agriculture,1,1,0,2
florentine,1,1,0,2
campos,1,1,0,2
latin,1,1,0,2
incapable,1,1,0,2
ease,1,1,0,2
hinderaker,1,1,0,2
124,1,1,0,2
1997,1,1,0,2
explanations,1,1,0,2
1917,1,1,0,2
scam,1,0,1,1
champlain,1,1,0,2
1717,1,1,0,2
close,1,1,0,2
pontifex,1,1,0,2
1809,1,1,0,2
bubble,1,1,0,2
199,1,1,0,2
thanak,1,1,0,2
invading,1,1,0,2
1523,1,1,0,2
chesapeake,1,1,0,2
sustaining,1,1,0,2
manyeuisieeii,1,1,0,2
progressively,1,1,0,2
herbert,1,1,0,2
engraving,1,0,1,1
alliances,1,1,0,2
behrendt,1,1,0,2
1791,1,1,0,2
google,1,1,0,2
homelands,1,1,0,2
cope,1,2,-1,3
leslie,1,1,0,2
1750,1,1,0,2
kingdoms,1,1,0,2
institute,1,1,0,2
times,1,1,0,2
writing,1,1,0,2
endow,1,1,0,2
resources,1,1,0,2
towns,1,1,0,2
addenda,1,1,0,2
residual,1,1,0,2
extinction,1,1,0,2
trhis,1,1,0,2
nowleagethe,1,0,1,1
rites,1,1,0,2
000includes,1,1,0,2
exponentially,1,1,0,2
1953,1,1,0,2
formation,1,1,0,2
1642,1,1,0,2
quite,1,1,0,2
richardson,1,1,0,2
certain,1,1,0,2
dunm,1,1,0,2
christianity,1,1,0,2
computers,1,1,0,2
accounted,1,1,0,2
sought,1,1,0,2
lacked,1,1,0,2
swiss,1,1,0,2
engaged,1,2,-1,3
entered,1,1,0,2
geographic,1,1,0,2
noviembre,1,1,0,2
1600s,1,1,0,2
distinct,1,1,0,2
ordenanzas,1,1,0,2
fierce,1,1,0,2
meso,1,2,-1,3
plan,1,1,0,2
gante,1,1,0,2
rights,1,1,0,2
members,1,1,0,2
frame,1,1,0,2
confusing,1,1,0,2
meeeeeeeeeeeeeeeee,1,1,0,2
sides,1,1,0,2
1510,1,2,-1,3
selling,1,1,0,2
living,1,1,0,2
hit,1,1,0,2
immigrate,1,1,0,2
cost,1,1,0,2
state,1,1,0,2
economically,1,1,0,2
eleventh,1,1,0,2
armstrong,1,1,0,2
lure,1,1,0,2
bombing,1,1,0,2
april,1,1,0,2
make,1,1,0,2
1560s,1,1,0,2
equipping,1,1,0,2
handbook,1,1,0,2
friars,1,0,1,1
1682,1,1,0,2
bargaining,1,1,0,2
officers,1,1,0,2
schwartz,1,1,0,2
types,1,1,0,2
documents,1,1,0,2
completely,1,1,0,2
organization,1,1,0,2
tended,1,1,0,2
conquer,1,1,0,2
links,1,1,0,2
problems,1,1,0,2
needed,1,1,0,2
jamaica,1,1,0,2
series,1,1,0,2
resulted,1,1,0,2
offshoot,1,1,0,2
unquestionably,1,1,0,2
looking,1,1,0,2
women,1,1,0,2
richmond,1,1,0,2
nineteenth,1,1,0,2
extent,1,1,0,2
nahua,1,1,0,2
1618,1,1,0,2
1799,1,1,0,2
come,1,1,0,2
companies,1,1,0,2
economies,1,1,0,2
nearing,1,1,0,2
capitalizing,1,1,0,2
outperforming,1,1,0,2
richer,1,1,0,2
sources,1,1,0,2
1820,1,1,0,2
michael,1,1,0,2
adapt,1,1,0,2
miller,1,1,0,2
2011,1,1,0,2
parry,1,1,0,2
fagundes,1,1,0,2
latvia,1,2,-1,3
outbreaks,1,1,0,2
rio,1,1,0,2
museums,1,1,0,2
algarves,1,1,0,2
cervantes,1,1,0,2
tactics,1,1,0,2
farmers,1,1,0,2
germs,1,1,0,2
1696,1,1,0,2
overseas,1,1,0,2
constance,1,2,-1,3
garcía,1,1,0,2
depopulation,1,1,0,2
seven,1,1,0,2
divine,1,0,1,1
dem,1,1,0,2
aid,1,1,0,2
reestablished,1,1,0,2
increased,1,1,0,2
mayo,1,1,0,2
1699,1,1,0,2
low,1,1,0,2
horse,1,1,0,2
cruz,1,1,0,2
expected,1,1,0,2
bolton,1,1,0,2
contrary,1,1,0,2
californias,1,1,0,2
rebecca,1,1,0,2
silver,1,1,0,2
cumaná,1,2,-1,3
excavations,1,1,0,2
adjoining,1,1,0,2
contrarily,1,1,0,2
1931,1,1,0,2
472,1,1,0,2
franciscans,1,1,0,2
1619,1,1,0,2
sobecki,1,1,0,2
stuart,1,1,0,2
banker,1,1,0,2
448,1,1,0,2
attractive,1,1,0,2
patricia,1,2,-1,3
986,1,1,0,2
derided,1,1,0,2
attract,1,1,0,2
recount,1,1,0,2
caution,1,1,0,2
exposed,1,1,0,2
xvii,1,1,0,2
recognized,1,1,0,2
impact,1,1,0,2
bloody,1,1,0,2
vary,1,1,0,2
ancient,1,1,0,2
industry,1,2,-1,3
histories,1,1,0,2
remained,1,1,0,2
status,1,1,0,2
1771,1,1,0,2
taxation,1,1,0,2
hello,1,1,0,2
unpaid,1,1,0,2
1824,1,1,0,2
massachusetts,1,1,0,2
des,1,1,0,2
martin,1,1,0,2
sixteenth,1,1,0,2
concentrated,1,1,0,2
20th,1,1,0,2
aimed,1,1,0,2
arrangements,1,1,0,2
fray,1,1,0,2
laborer,1,1,0,2
yielded,1,1,0,2
teenagers,1,1,0,2
1614,1,1,0,2
stuarts,1,1,0,2
1659,1,1,0,2
clockwise,1,2,-1,3
destroyed,1,1,0,2
1534,1,1,0,2
race,1,1,0,2
395,1,1,0,2
jack,1,1,0,2
loads,1,1,0,2
hope,1,1,0,2
horn,1,1,0,2
romanus,1,1,0,2
klein,1,2,-1,3
opened,1,1,0,2
sepúlveda,1,1,0,2
boodie,1,1,0,2
swept,1,1,0,2
subsequent,1,1,0,2
ned,1,2,-1,3
thing,1,1,0,2
1555,1,1,0,2
nacimiento,1,1,0,2
turkey,1,1,0,2
regarding,1,1,0,2
liberal,1,1,0,2
clung,1,1,0,2
1536,1,1,0,2
anglo,1,2,-1,3
biblical,1,1,0,2
maps,1,1,0,2
wages,1,1,0,2
oklahoma,1,1,0,2
38,1,1,0,2
orders,1,1,0,2
tobacco,1,1,0,2
hostile,1,1,0,2
existing,1,1,0,2
schools,1,1,0,2
cuarenta,1,1,0,2
attacks,1,1,0,2
1587,1,1,0,2
need,1,1,0,2
fifth,1,1,0,2
guaraní,1,1,0,2
1589,1,1,0,2
protestants,1,1,0,2
handled,1,1,0,2
para,1,1,0,2
collapsed,1,1,0,2
doges,1,1,0,2
ginger,1,1,0,2
giving,1,1,0,2
cases,1,1,0,2
claiming,1,1,0,2
1632,1,1,0,2
thousands,1,1,0,2
studies,1,1,0,2
prompted,1,1,0,2
traditions,1,1,0,2
galicia,1,1,0,2
presbyterians,1,1,0,2
1804,1,1,0,2
confused,1,1,0,2
432,1,1,0,2
veinte,1,1,0,2
1784,1,1,0,2
kbu,1,1,0,2
northwestern,1,1,0,2
gum,1,1,0,2
substitute,1,1,0,2
author,1,1,0,2
crop,1,1,0,2
circa,1,0,1,1
highly,1,1,0,2
1988,1,1,0,2
depicting,1,1,0,2
sublimis,1,1,0,2
9s2uzr47m,1,1,0,2
constituted,1,1,0,2
determinant,1,1,0,2
bugged,1,1,0,2
powhatan,1,1,0,2
597,1,1,0,2
customs,1,1,0,2
freedom,1,1,0,2
preservation,1,1,0,2
diverse,1,1,0,2
gallery,1,1,0,2
different,1,1,0,2
conditions,1,1,0,2
thomas,1,2,-1,3
wanna,1,1,0,2
limiting,1,1,0,2
institutional,1,1,0,2
coerced,1,1,0,2
vaz,1,1,0,2
obtain,1,1,0,2
05,1,1,0,2
capturers,1,1,0,2
provided,1,1,0,2
1705,1,1,0,2
iuytfyghfkuytfgjhcvgbgjvfctghvfmjyhcg,1,1,0,2
sarson,1,1,0,2
expanded,1,1,0,2
profitable,1,1,0,2
commonly,1,1,0,2
populated,1,2,-1,3
27,1,1,0,2
ports,1,1,0,2
sunflowers,1,1,0,2
andean,1,2,-1,3
strategic,1,1,0,2
1494,1,1,0,2
information,1,1,0,2
dun,1,1,0,2
protestant,1,1,0,2
chronological,1,1,0,2
justified,1,1,0,2
terms,1,1,0,2
collecting,1,1,0,2
welcomed,1,1,0,2
divided,1,1,0,2
weapons,1,1,0,2
sebastian,1,1,0,2
com,1,1,0,2
1st,1,1,0,2
immediately,1,1,0,2
1686,1,1,0,2
fifteenth,1,1,0,2
renegades,1,1,0,2
harold,1,1,0,2
significant,1,1,0,2
prevalent,1,1,0,2
starving,1,1,0,2
considerably,1,1,0,2
63,1,1,0,2
threat,1,1,0,2
233,1,1,0,2
alleged,1,1,0,2
manufactures,1,1,0,2
overall,1,1,0,2
anabaptists,1,1,0,2
collect,1,1,0,2
shall,1,1,0,2
lmao,1,1,0,2
vásquez,1,1,0,2
massive,1,1,0,2
recently,1,1,0,2
attending,1,1,0,2
religiously,1,1,0,2
closed,1,1,0,2
1969,1,1,0,2
traveled,1,1,0,2
effectively,1,1,0,2
home,1,1,0,2
endowment,1,1,0,2
francis,1,1,0,2
planning,1,1,0,2
ernst,1,2,-1,3
import,1,1,0,2
démographique,1,1,0,2
finished,1,1,0,2
skills,1,1,0,2
appears,1,1,0,2
bernard,1,1,0,2
conquering,1,1,0,2
authorities,1,1,0,2
pizzaro,1,1,0,2
ducks,1,1,0,2
owed,1,1,0,2
sheep,1,1,0,2
1998,1,1,0,2
kristinsson2010,1,1,0,2
quarterly,1,1,0,2
cisplatina,1,1,0,2
dumb,1,0,1,1
gunpowder,1,1,0,2
jpg,1,1,0,2
años,1,1,0,2
frenchmen,1,1,0,2
currently,1,1,0,2
51,1,1,0,2
regard,1,1,0,2
mennonites,1,1,0,2
issued,1,1,0,2
thanks,1,1,0,2
institution,1,1,0,2
secondary,1,2,-1,3
father,1,1,0,2
chilies,1,1,0,2
elites,1,1,0,2
important,1,1,0,2
ran,1,2,-1,3
notion,1,0,1,1
info,1,0,1,1
militarized,1,1,0,2
hanauisch,1,2,-1,3
professor,1,1,0,2
broke,1,1,0,2
portion,1,1,0,2
fact,1,1,0,2
iiu,1,1,0,2
compiled,1,1,0,2
santervás,1,1,0,2
factors,1,1,0,2
term,1,1,0,2
moment,1,1,0,2
castas,1,1,0,2
literacy,1,1,0,2
du,1,1,0,2
norms,1,1,0,2
1793,1,1,0,2
shut,1,1,0,2
research,1,1,0,2
pagan,1,1,0,2
traded,1,1,0,2
400th,1,1,0,2
fated,1,1,0,2
amish,1,1,0,2
model,1,1,0,2
establish,1,1,0,2
pirates,1,1,0,2
rarely,1,1,0,2
burned,1,1,0,2
1517,1,1,0,2
oxford,1,1,0,2
allow,1,1,0,2
xd,1,1,0,2
1518,1,1,0,2
mention,1,0,1,1
policies,1,1,0,2
doted,1,1,0,2
acquire,1,1,0,2
colombia,1,1,0,2
chartered,1,1,0,2
told,1,1,0,2
aided,1,1,0,2
key,1,2,-1,3
ingen,1,1,0,2
good,1,1,0,2
16,1,1,0,2
reconquest,1,1,0,2
baptists,1,1,0,2
ont,1,1,0,2
apart,1,1,0,2
replenished,1,1,0,2
1525,1,1,0,2
duverger,1,1,0,2
favorable,1,1,0,2
novel,1,0,1,1
1615,1,1,0,2
1813,1,1,0,2
sauq,1,1,0,2
potato,1,1,0,2
1655,1,1,0,2
origins,1,1,0,2
taught,1,1,0,2
exploitable,1,1,0,2
papal,1,1,0,2
vhs,1,1,0,2
editing,1,1,0,2
prohibited,1,1,0,2
alliance,1,1,0,2
tradition,1,1,0,2
served,1,1,0,2
1983,1,1,0,2
starkey,1,1,0,2
exaggerated,1,1,0,2
vice,1,1,0,2
douglas,1,1,0,2
600,1,1,0,2
excesses,1,1,0,2
initial,1,1,0,2
axel,1,1,0,2
evolution,1,1,0,2
rebelled,1,1,0,2
capturing,1,1,0,2
commemorates,1,1,0,2
bob,1,1,0,2
drawing,1,1,0,2
al,1,1,0,2
lawrence,1,1,0,2
canadian,1,1,0,2
1822,1,1,0,2
cartier,1,1,0,2
sacramento,1,1,0,2
dominion,1,1,0,2
property,1,1,0,2
1761,1,1,0,2
painting,1,1,0,2
china,1,1,0,2
census,1,1,0,2
killing,1,1,0,2
vols,1,1,0,2
experienced,1,1,0,2
sects,1,1,0,2
cabrera,1,1,0,2
continually,1,1,0,2
cut,1,1,0,2
1585,1,1,0,2
accredited,1,1,0,2
partly,1,0,1,1
continentsconquistador,1,1,0,2
particularly,1,1,0,2
2009,1,1,0,2
daughter,1,1,0,2
settler,1,1,0,2
ical,1,1,0,2
principle,1,1,0,2
independentist,1,1,0,2
rare,1,1,0,2
moravians,1,1,0,2
honduras,1,1,0,2
liked,1,1,0,2
wealthy,1,1,0,2
180px,1,2,-1,3
argue,1,1,0,2
government,1,1,0,2
stemmed,1,1,0,2
sites,1,1,0,2
immediate,1,1,0,2
migration,1,1,0,2
peopling,1,1,0,2
1680s,1,1,0,2
devastating,1,1,0,2
africa,1,1,0,2
105,1,1,0,2
journeyed,1,2,-1,3
awakens,1,0,1,1
focus,1,1,0,2
hi,1,1,0,2
worship,1,1,0,2
argentinian,1,1,0,2
är,1,1,0,2
greene,1,1,0,2
shelter,1,1,0,2
instability,1,1,0,2
lutherans,1,1,0,2
gun,1,1,0,2
epic,1,1,0,2
cooperation,1,1,0,2
diphtheria,1,1,0,2
anglicans,1,1,0,2
contours,1,1,0,2
tadman,1,1,0,2
muslim,1,1,0,2
carolina,1,1,0,2
belize,1,1,0,2
nicolás,1,1,0,2
enslave,1,1,0,2
siege,1,2,-1,3
movement,1,1,0,2
stricter,1,1,0,2
quechua,1,1,0,2
school,1,1,0,2
deus,1,1,0,2
faith,1,1,0,2
tony,1,1,0,2
1690s,1,1,0,2
días,1,1,0,2
demand,1,1,0,2
final,1,1,0,2
ginés,1,1,0,2
security,1,1,0,2
egerton,1,1,0,2
despair,1,1,0,2
fertile,1,1,0,2
sweg,1,1,0,2
equal,1,1,0,2
discoveries,1,1,0,2
cite,1,1,0,2
case,1,1,0,2
armourhello,1,1,0,2
landing,1,1,0,2
horses,1,1,0,2
lhjjjjvdescribes,1,1,0,2
treatment,1,1,0,2
plague,1,1,0,2
id,1,1,0,2
1675,1,1,0,2
notes,1,1,0,2
originally,1,1,0,2
improve,1,1,0,2
crops,1,1,0,2
revelations,1,1,0,2
alexander,1,1,0,2
settlemente,1,1,0,2
choices,1,1,0,2
succeeded,1,1,0,2
ovando,1,1,0,2
maryland,1,1,0,2
promoting,1,1,0,2
peasants,1,1,0,2
île,1,1,0,2
chance,1,1,0,2
boi,1,1,0,2
1982,1,1,0,2
belonged,1,1,0,2
1611,1,1,0,2
butt,1,1,0,2
clothing,1,1,0,2
alcáçovas,1,1,0,2
waves,1,1,0,2
imposed,1,1,0,2
traders,1,1,0,2
size,1,1,0,2
reward,1,1,0,2
support,1,1,0,2
cove,1,1,0,2
navigators,1,1,0,2
little,1,1,0,2
chronology,1,1,0,2
stock,1,1,0,2
thev,1,1,0,2
en,1,1,0,2
bullhe,1,1,0,2
deadlier,1,1,0,2
casas,1,1,0,2
nfld,1,1,0,2
bartolomé,1,1,0,2
gaspar,1,1,0,2
inuit,1,1,0,2
combat,1,2,-1,3
breeding,1,2,-1,3
suggested,1,1,0,2
nationalities,1,0,1,1
alcántara,1,1,0,2
operated,1,1,0,2
provisions,1,1,0,2
thornton,1,1,0,2
chile,1,1,0,2
customarily,1,1,0,2
styrofoam,1,1,0,2
returns,1,1,0,2
80,1,1,0,2
fostered,1,1,0,2
discoverer,1,1,0,2
legislation,1,1,0,2
dahlias,1,1,0,2
dedicated,1,1,0,2
having,1,1,0,2
potential,1,1,0,2
profound,1,1,0,2
lithuanian,1,2,-1,3
indien,1,2,-1,3
reaching,1,1,0,2
1620,1,1,0,2
conflict,1,1,0,2
lifestyle,1,1,0,2
dogs,1,1,0,2
acute,1,1,0,2
thälmann,1,2,-1,3
quantities,1,1,0,2
philosopher,1,1,0,2
49,1,2,-1,3
wife,1,1,0,2
medical,1,1,0,2
substantial,1,1,0,2
mann,1,1,0,2
coercive,1,1,0,2
doomed,1,1,0,2
historiographies,1,1,0,2
failure,1,1,0,2
increasingly,1,1,0,2
vagina,1,1,0,2
1867,1,1,0,2
bailyn,1,1,0,2
et,1,1,0,2
taxes,1,1,0,2
dano,1,1,0,2
mes,1,1,0,2
equality,1,1,0,2
unequal,1,1,0,2
atahulapa,1,1,0,2
curb,1,1,0,2
1622,1,1,0,2
espagnols,1,1,0,2
189,1,1,0,2
interview,1,1,0,2
georgia,1,2,-1,3
mixed,1,1,0,2
1701,1,1,0,2
produce,1,1,0,2
agricultural,1,1,0,2
communities,1,1,0,2
die,1,1,0,2
benedictine,1,1,0,2
posts,1,1,0,2
activity,1,1,0,2
encomienda,1,1,0,2
barcelona,1,1,0,2
fundamental,1,1,0,2
reformation,1,1,0,2
1684,1,1,0,2
devastation,1,2,-1,3
dote,1,1,0,2
vistas,1,1,0,2
mainlands,1,1,0,2
twice,1,1,0,2
sailing,1,0,1,1
stick,1,1,0,2
variations,1,1,0,2
extensive,1,1,0,2
distressing,1,1,0,2
getting,1,1,0,2
presented,1,1,0,2
display,1,1,0,2
fowl,1,1,0,2
ratified,1,1,0,2
1504,1,1,0,2
sovereignty,1,1,0,2
1544,1,1,0,2
cheap,1,1,0,2
visited,1,1,0,2
hierarchies,1,1,0,2
suffering,1,1,0,2
ehess,1,1,0,2
67,1,1,0,2
related,1,1,0,2
90,1,1,0,2
profoundly,1,1,0,2
believer,1,0,1,1
tlaxcala,1,1,0,2
flocked,1,1,0,2
circumstances,1,1,0,2
mulatta,1,1,0,2
landmasters,1,1,0,2
bronze,1,1,0,2
cristopher,1,1,0,2
malta,1,1,0,2
territory,1,1,0,2
1662,1,1,0,2
santander,1,1,0,2
brocklehurst,1,1,0,2
budget,1,1,0,2
convince,1,1,0,2
reforms,1,1,0,2
modernity,1,1,0,2
1520s,1,1,0,2
perspectives,1,1,0,2
resistance,1,1,0,2
bigelow,1,1,0,2
ghana,1,1,0,2
bannon,1,1,0,2
codex,1,1,0,2
axtell,1,1,0,2
1698,1,1,0,2
expansions,1,1,0,2
economists,1,1,0,2
subsistence,1,1,0,2
strictly,1,1,0,2
legal,1,1,0,2
accompanied,1,1,0,2
civilisations,1,1,0,2
debates,1,1,0,2
rum,1,1,0,2
raised,1,1,0,2
powerful,1,1,0,2
1531,1,1,0,2
creating,1,1,0,2
bacalhaus,1,1,0,2
calvinists,1,1,0,2
authoritarian,1,1,0,2
precision,1,1,0,2
leaving,1,1,0,2
treasure,1,1,0,2
companion,1,1,0,2
knights,1,1,0,2
1598,1,0,1,1
holdings,1,1,0,2
huguenots,1,1,0,2
war,1,1,0,2
prehistoric,1,1,0,2
edit,1,1,0,2
resolved,1,1,0,2
1930,1,1,0,2
nonconformists,1,1,0,2
stradanus,1,0,1,1
bonomi,1,2,-1,3
2008,1,1,0,2
debt,1,1,0,2
prospects,1,1,0,2
finding,1,1,0,2
antarctique,1,1,0,2
national,1,1,0,2
hudson,1,1,0,2
diorama,1,1,0,2
chocolate,1,1,0,2
bible,1,0,1,1
christendom,1,1,0,2
centralized,1,1,0,2
applying,1,1,0,2
papers,1,1,0,2
prebble,1,1,0,2
bermuda,1,1,0,2
henry,1,1,0,2
anniversary,1,1,0,2
accompanying,1,1,0,2
extremadura,1,1,0,2
free,1,1,0,2
royale,1,1,0,2
lockhart,1,1,0,2
governmental,1,1,0,2
goods,1,1,0,2
manifestations,1,1,0,2
evangelized,1,1,0,2
1952,1,1,0,2
millions,1,1,0,2
1819,1,1,0,2
requested,1,1,0,2
tribute,1,1,0,2
obtained,1,1,0,2
offensive,1,2,-1,3
farming,1,1,0,2
typically,1,1,0,2
regime,1,1,0,2
el,1,1,0,2
jesucristo,1,1,0,2
1762,1,1,0,2
wrought,1,2,-1,3
reach,1,1,0,2
1400,1,1,0,2
merriman,1,1,0,2
pineapple,1,1,0,2
1888,1,1,0,2
ships,1,1,0,2
14,1,1,0,2
group,1,1,0,2
lighter,1,1,0,2
holes,1,1,0,2
dissenters,1,0,1,1
capitalist,1,1,0,2
maize,1,1,0,2
här,1,1,0,2
sverdrup,1,1,0,2
1871,1,1,0,2
virtual,1,1,0,2
474,0,1,-1,1
